note306_name,,,Annura's Journal #?,Ribbit
note306_date,this is  note to talk about the fact that the pond got a big chunk of new funding that led to a whole influx of new staff - including drayto. it's also to show that annura took a shine to drayto which would eventually lead to a friendship between them,,256.07.08,Ribbit
note306_tooltip,,,An entry from a caretaker's journal.,Ribbit
note306_1,,,"With the success of the dream research done in Memory Works we were able to get a huge amount of new funding, much to the chagrin of the RXRA I'm sure.",Ribbit
note306_2,,,We've been such a small tight-spawned group for years now it's been hard for us all to suddenly double in size essentially overnight.,Ribbit
note306_4,,,"I wasn't sure what to make of the new handyman, Drayto, when they first joined us at Pond 7, He didn't seem the type to be interested in the work we do here.",Ribbit
note306_5,,,However I've spent quite a few late nights working with him and I have to say he's just as passionate and hard-working as the veterans of the team here. I can only hope all our new staff are as eager as he is.,Ribbit
note307_name,,,Annura's Journal #?,Ribbit
note307_date,"this is a note to talk about the beginning of the hibernation, and annura's role in this as chief caretaker. it's also to show that they just expected it to be business as usual, having experienced plenty of harsh winters and cold storms before",,259.13.02,Ribbit
note307_tooltip,,,An entry from a caretaker's journal.,Ribbit
note307_1,,,I just received the message from Rahna. We're to hibernate immediately.,Ribbit
note307_2,,,"I was expecting we would be in the next few weeks given it's getting close to the colder season, but there's been sightings of an extremely bad winter storm - one of the most aggressive they've seen apparently.",Ribbit
note307_4,,,"I'm sure they're just exaggerating to make sure we all have a fire under our haunches, but I'll be taking no chances. It's part of my job as chief caretaker to not only oversee the hibernation but make sure things will run smoothly here while everyone sleeps.",Ribbit
note307_5,,,We will ride out this storm just like every other that's come before.,Ribbit
note308_name,,,Dumeril's Journal #?,Ribbit
note308_date,here i think i just want to show that it took a bunch of time to setup the pond initially as they were starting from nothing and had to repair/fix/setup the pond first. it's also to show that dumeril was expected to be coming up with new inventions from this pond in return for the funding he recieved (and that he was already a figure looked to for new stuff),,253.10.14,Ribbit
note308_tooltip,,,An entry from a scientist's journal.,Ribbit
note308_1,,,Well I think that's just about everything setup now. We're ready for the actual researchers to arrive.,Ribbit
note308_2,,,I can't believe how quickly things have gone since I first came here - the whole year has been a blur.,Ribbit
note308_4,,,"I'm itching to actually get started on some real work though, I have so many different projects I've been wanting to work on it's hard to decide where to start.",Ribbit
note308_5,,,"As much as I hate it, we need to be able to show some results soon - I spent a lot of funding on building this place and the council will be expect a lot from me. Even more than they usually do...",Ribbit
note309_name,,,Myola's Journal #?,Ribbit
note309_date,"this is a note just to sow the seeds of the weather control machines the player gets later on and how they might have come to be. at this point in the timeline they are already working on heaters/coolers/solarizer/winteriser, and have croakwork machines up and running",,255.10.11,Ribbit
note309_tooltip,,,An entry from a meteorologist's journal.,Ribbit
note309_1,,,The work we've been doing in climate control on controlling temperatures has given me an interesting idea - what if we could also control the nearby weather?,Ribbit
note309_2,,,"We've already been able to increase saturation and reduce temperature of nearby surroundings successfully with the new technology, I don't think it'd be a stretch.",Ribbit
note309_4,,,"We'd just need a way to distribute something high enough to affect the atmosphere that could then increase cloud density, or reduce the temperatures enough to form snow.",Ribbit
note309_5,,,"I'll speak with the engineering team about it, hopefully they'll be able to spare some time.",Ribbit
note310_name,,,Marina's Journal #?,Ribbit
note310_date,"this is a note to introduce marina who has a couple other mentions/notes, and also to explain how the shipping works alognside the gateways",,253.03.19,Ribbit
note310_tooltip,,,An entry from a ship captain's journal.,Ribbit
note310_1,,,I've been invited to work at Pond 7 by my old friend Dumeril. He's been working hard at getting the place up and running and it's almost ready to take in research staff.,Ribbit
note310_2,,,"However he's been having a bit of trouble with logistics - there's a system of gateways they've got working, great for moving personnel but not exactly practical for equipment or supplies.",Ribbit
note310_4,,,"He's asked me to come in and 'lick them into shape', setting up whatever shipping routes and docks I need to make things run efficiently.",Ribbit
note310_5,,,"He knows me very well, it's exactly the sort of problem I love to work on and I can't help but take him up on the offer!",Ribbit
note311_name,,,Polite Notice,Ribbit
note311_date,"this is  note to show the collector is harmless and has an important role in the pond from dumeril specifically. it's also to show that there are other 'species' in the world alongsie the frogs, but they're not commonly seen by frogs normally.",,256.09.12,Ribbit
note311_tooltip,,,A public notice to the community.,Ribbit
note311_1,,,"This is just a polite notice for some of the newer staff who have joined us recently about Chauna, affectionately known as 'the Collector' by most of the pond.",Ribbit
note311_2,,,"While I appreciate they can seem a bit odd, and some of you having never left Pond 1 have probably never even met another species, I will not tolerate the teasing or joking at their expense that I've heard from some of you.",Ribbit
note311_4,,,"They have an extremely important role here in Pond 7, and have technical skills beyond most of us here - myself included. Please show them just as much respect as you would to me.",Ribbit
note311_5,,,"We are all one colony here, a family, working towards the same goal. Do not forget that.",Ribbit
note311_6,,,Dumeril,Ribbit
note312_name,,,Relocating,Ribbit
note312_date,"this is a note just to show other people did think about the nobility weirdness but its not something you'd speak about openly (seen as heretical, rebellious etc). it also shows the mrmory works was open at this point and you could get transferred to it from other research areas",,255.14.05,Ribbit
note312_tooltip,,,A note left by the previous resident.,Ribbit
note312_1,,,"I was arguing with my research partner last night, saying how it's weird that every single trait represents a physical measurement apart from nobility. It just seems like such an outlier.",Ribbit
note312_2,,,"Not something I'd say publicly of course, but unfortunately I didn't realise that Dumeril was sitting nearby.",Ribbit
note312_4,,,"He called me over and I was expecting to be sent home then and there - but to my surprise he wanted to know more about my thoughts, and asked me some very peculiar questions.",Ribbit
note312_5,,,"Then he asked if I was interested in working on something new, off the books, in the new memory works labs...",Ribbit
note313_name,,,Dumeril's Journal #4,Ribbit
note313_date,"dumeril meets with eukar - this is a follow up from the letter sent, and the main thing is to imply that eukar was very much not herself (the read between the lines the player should make is that it wasnt eukar but an imposter, using the dauber that the RXRA had stolen by this time). dumeril mentioning the nobility research is what kicks off the whole panic from the RXRA's side that leads to them setting up the winteriser",,259.06.04,Ribbit
note313_tooltip,,,An entry from a scientist's journal.,Ribbit
note313_1,,,I met with Eukar today - something I'd been looking forward to ever since she wrote me back.,Ribbit
note313_2,,,"However our meeting was nothing like I expected. She seemed very much not like herself. I know it's been years since we've caught up, but I definitely don't remember her being like this.",Ribbit
note313_4,,,"She kept asking about the projects I was working on in the memory works - I said I couldn't tell even an old friend such as herself what we were doing yet, but she kept pressing. I told her a couple of high level things, all stuff we'd discussed in the past, but she looked stunned.",Ribbit
note313_5,,,"Then she was making excuses and seeing herself out. There's something I'm missing here, but what?",Ribbit
gate9_name,,,Western Pool,Ribbit
gate9_1,,,"A reflection pool found to the west of the Residential District, near some of the houses.",Ribbit
gate10_name,,,Eastern Pool,Ribbit
gate10_1,,,"A reflection pool found to the east of the Residential District, near some of the houses.",Ribbit
gate11_name,,,Dockyard Pool,Ribbit
gate11_1,,,"A reflection pool found to the south of the Residential District, near the dockyard.",Ribbit
note401_name,,,Drayto's Journal #?,Ribbit
note401_date,"this note is a sort of follow on from myola's later journals where she scraps the solarizer/winteriser, and is showing that instead Drayto kept them in case RXRA might want them later",,258.09.26,Ribbit
note401_tooltip,,,An entry from a handyman's journal.,Ribbit
note401_1,,,"Myola gave me some more crap to break down today, said it was from some of them newer experiments around makin' it warmer or colder whenever they want.",Ribbit
note401_2,,,"She said they been working on some improved version of those heaters we use around here, some sorta way to remove the need to 'ibernate entirely.",Ribbit
note401_4,,,"Seems a bit daft to me, pers'nally I can't wait for the winter months to finally get some shut eye.",Ribbit
note401_5,,,"I joked about it being yet another piece o' junk for the pile but she said actually it's more the opposite, said they worked a bit too well.",Ribbit
note401_6,,,"Seems a shame to destroy somethin' that ain't actually broken, 'specially when it might have it's own uses down the line...",Ribbit
note402_name,,,History Of The Ancients #?,Ribbit
note402_date,"this note is just to cover the depths of the original storm and the mentioned 'dark ages', showing that lots of frogs were wiped out, along with a lot of pondmother's and large sections of the dream were damaged from the loss",,253.08.10,Ribbit
note402_tooltip,,,An excerpt from a book on ancient history.,Ribbit
note402_1,,,"...the severity of the storm was so great that multiple ponds were completely wiped out almost overnight, even those towards the warmer south.",Ribbit
note402_2,,,"Many Pondmothers were lost, along with all the frogs that they had held spawned in their dreams at the time.",Ribbit
note402_4,,,"With such a sudden gap in the collective memories of the frogs, the torporeal was rendered unusable, and contact between the pools was impossible.",Ribbit
note402_5,,,"It took a very long time before the dreams started to heal, and the isolated communities were able to reconnect again.",Ribbit
note403_name,,,Genetic Storage,Ribbit
note403_date,this note is to cover one of the uses for the cold storage areas in climate control - genetic storage. it also briefly covers a bit more of how the pondmother's abilities work in regard to hibernation/respawning,,253.12.21,Ribbit
note403_tooltip,,,A note written by one of the caretakers.,Ribbit
note403_1,,,"As part of the new hibernation protocols, we've set up a new building dedicated to storage a large amount of frogspawn.",Ribbit
note403_2,,,When winter begins we can quickly thaw out the spawn for the Pondmother to use to transfer the hibernating frogs.,Ribbit
note403_4,,,"The geneticists have been working hard to make sure we have plenty of genetic copies of all the staff that will be working here, warts and all.",Ribbit
note403_5,,,Respawning is disorientating enough without having to deal with an entirely new body.,Ribbit
note404_name,,,Climate Control,Ribbit
note404_date,"this note is to explain the purpose of this region, initially just cold storage, but once the ribbidium metal was discovered they starting building a more advanced climate control system to keep the whole area cold",,258.04.10,Ribbit
note404_tooltip,,,An note left by one of the climate scientists.,Ribbit
note404_1,,,"Naturally the northern region has always been a bit colder, it's why we chose to use it for our storage warehouses.",Ribbit
note404_2,,,But now we have the new metal the engineers have been working on we've been able to start working on something much more advanced.,Ribbit
note404_4,,,"Using a series of our heaters and coolers, connected via pipes to the other buildings in the region, we'll be able to control temperatures much more easily as well as freeze up some of the nearby water permanently.",Ribbit
note404_5,,,"We've finished our initial tests and it all seems to be working as expected, so we're going to start working on constructing this new 'climate control' system in the next few months.",Ribbit
note405_name,,,Myola's Journal #?,Ribbit
note405_date,"this note carries on from the first myola journal, showing that she's now made the machines, with are machines the player gets later - as well as hinting at the snow variant the player finds",,256.07.20,Ribbit
note405_tooltip,,,An entry from a meteorologist's journal.,Ribbit
note405_1,,,I finally convinced one of the engineers to build the 'precipitator' machine I was theorizing about.,Ribbit
note405_2,,,It uses high and low saturation frogs to make a payload that is sent up into the sky to seed the nearby clouds. This means we can create localised rain clouds - or disperse any existing ones.,Ribbit
note405_4,,,"The first attempt sort of worked, we got drizzled on for a little bit then it petered out - but still, a success! I'll try playing with the frog arrangements inside the machine, maybe it just needs a little boost.",Ribbit
note405_5,,,"I'm confident we could use this in the same way to affect snow up in the northern region too, which would work nicely with the new climate control system.",Ribbit
note406_name,,,Annura's Journal #?,Ribbit
note406_date,"this note is a continuation of annuras journal and the final entry before the player meets them, key points are the hibernators are still 'new' (which the player sees in action later with dumerils broken one), that not everyone survived the trip up here because of how cold it was, and that annura is aware of the emergency protocol with the mudborne and hopes it works as planned",,259.13.05,Ribbit
note406_tooltip,,,An entry from a caretaker's journal.,Ribbit
note406_1,,,"I managed to get quite a few staff up here to climate control, and into the hibernators we have set up for caretakers in emergencies. They haven't been tested as much as I'd have liked but I don't exactly have time to be picky.",Ribbit
note406_2,,,Not everyone survived the journey. I thought it was cold down in the central junction...,Ribbit
note406_4,,,"I've started preparations for my own hibernation - I hate to admit it but this is beyond anything I or the caretakers can survive, so we're all going to have to head in and hope for the best. The phrase 'abandon ship' comes to mind.",Ribbit
note406_5,,,I guess it's time to find out if that emergency protocol works.,Ribbit
note407_name,,,Myola's Journal #?,Ribbit
note407_date,this note is to try and focus on the idea of a 'solariser' - a machine to make it summer all year round. this is to setup the concept of the winteriser later on as the 'opposite' to the solariser,,258.03.25,Ribbit
note407_tooltip,,,An entry from a meteorologist's journal.,Ribbit
note407_1,,,"After my success with the precipitator machines, I've considered trying to expand the research along with the results from the climate core on a new set of machines.",Ribbit
note407_2,,,"We spend so much time trying to prepare for the winter seasons, with the caretakers and the failsafes and emergency protocols, but what if we could just skip winter entirely?",Ribbit
note407_4,,,"With the right combination of technology, I believe we could make a machine that could give us a localised environment to match the summer season - all year along!",Ribbit
note407_5,,,"I imagine we would still need to hibernate naturally, but we could do that using the hibernators on an individual basis without having to close up shop for a quarter of the year.",Ribbit
note408_name,,,Cold Storage,Ribbit
note408_date,"this is just a note to show the regions original usage with colder climate, and the invention of the coolers/heaters",,255.09.02,Ribbit
note408_tooltip,,,A note left inside one of the warehouses.,Ribbit
note408_1,,,"While the colder climate up here in the north works reasonably well as a cold storage location, we have needed to boost things a bit during the warmer seasons.",Ribbit
note408_2,,,"We've been working on small cooling machines, utilising the natural abilities of extremely low umbrage frogs.",Ribbit
note408_4,,,"Even though the area of effect is pretty small, they work perfectly for keeping the conditions of our storage warehouses below zero.",Ribbit
note408_5,,,"I've been requested to look into making a heating equivalent, to help take the chill off our poor feet in the colder seasons.",Ribbit
note409_name,,,Myola's Journal #?,Ribbit
note409_date,"a follow up to 407, this one is to show that the solariser was a 'failure' because it was so dangerous - the temperature escalating rapidly due to the metal. This then sets up how the winteriser failed later on, but in the note the winteriser is only mentioned as just a 'counterpart'",,258.09.26,Ribbit
note409_tooltip,,,An entry from a meteorologist's journal.,Ribbit
note409_1,,,"Well, safe to say I won't be continuing on with the research on the season machines - the first few attempts to modify the environment on a larger scale were.. not great.",Ribbit
note409_2,,,"While ribbidium is a remarkable material, it's terrible at dissipating heat.",Ribbit
note409_4,,,"When testing the solarizer, the insulating effect caused a sort of melt down, with the frogs inside getting hotter and hotter until the whole thing nearly exploded.",Ribbit
note409_5,,,I'll get Drayto to dismantle it alongside the 'winteriser' counterpart. Even if we had some failsafes they're both far too dangerous.,Ribbit
note410_name,,,Blasted Machine,Ribbit
note410_date,"this note is to show that the winteriser went into a sort of melt-down similar to the solariser that myola tested in 409, and that drayto couldnt turn it off and was frozen inside",,259.13.05,Ribbit
note410_tooltip,,,A note left by a handyman.,Ribbit
note410_1,,,"I can't turn the blasted thing off... was 'sposed to just make things a bit colder, make everyone 'ave a nice nap.",Ribbit
note410_2,,,It keeps gettin' colder an' colder an' it don't seem to be stoppin'...,Ribbit
note410_4,,,"The damn door's frozen up, an' I can't get out... can barely feel me toes anymore.",Ribbit
note410_5,,,"Gunna try breakin' the machine open, maybe I can turn it off somehow...",Ribbit
note411_name,,,New Orders,Ribbit
note411_date,"the goal of this note is to show the RXRA's motive - they were worried about some of the projects dumeril was doing (later shown to be the research into nobility and the reveal it's a lie), and so they wanted to force a hibernation to give themselves time to decide what they wanted to do. the idea here is they were not intentionally trying to kill everyone, the winteriser exploding wasnt the plan. 'scary'/'frightening' is key here as it's referenced by Dumeril in dialogue",,259.08.12,Ribbit
note411_tooltip,,,A letter from the RXRA.,Ribbit
note411_1,,,"Drayto,",Ribbit
note411_2,,,It has come to our attention that some of the projects being undertaken by Dumeril and his team are not only dissenting in nature but extremely dangerous to all frogkind.,Ribbit
note411_3,,,"If details of this work gets out, it would have frightening implications for all of us - unless we can intervene.",Ribbit
note411_4,,,"We've attached the information in this letter about a plan of action, utilising some of the machinery you reclaimed from the researchers. It will give us the time we need to properly assess the situation and decide the next steps to take.",Ribbit
note411_5,,,"We will reach out again when it is time to begin, until then please start the preparations detailed.",Ribbit
note411_6,,,RXRA,Ribbit
note412_name,,,Drayto's Journal #?,Ribbit
note412_date,"the note is to describe the in-game location of the winteriser where the player finds it - via a tunnel inside a locked shed, the key to which is inside drayto's hideout. the location is to serve a project that is not fully described",,259.09.02,Ribbit
note412_tooltip,,,An entry from a handyman's journal.,Ribbit
note412_1,,,"I been lookin' for a good place to set up somethin' for the RXRA, said they needed somewhere private far away from any peepin' toms for something new they want doin.",Ribbit
note412_2,,,"After scouting out a few places today, I think I got just the place for it!",Ribbit
note412_4,,,"Out past the storage docks there's a bunch of old islands, we aint ever used them for anythin' far as I can see, but there's an old tunnel that connects them back 'ere near the cold storage.",Ribbit
note412_5,,,No one really hangs around the docks much with how cold it is but I'll keep the shed locked just in case.,Ribbit
note413_name,,,Spreading Word,Ribbit
note413_date,this is a note to show that the caretakers went out and posted up notices across the pond to make sure everyone saw it was an emergency hibernation - these are the paper posters all over the islands in the actual game so i just wanted a little tie-in between story and what players have seen a bunch by this point,,259.13.03,Ribbit
note413_tooltip,,,A note left by one of the caretakers.,Ribbit
note413_1,,,"Looks like we're doing this - an emergency hibernation, and not a drill. The Pondmother put out a message in the dreams last night, but not all the staff will have got it - especially not those burning the midnight mud.",Ribbit
note413_2,,,"With a normal hibernation we don't need to rely on messages, everyone feels the cold slowly approaching over the months naturally.",Ribbit
note413_4,,,"I've spent the day distributing the posters across the islands to make sure everyone gets the notice, it's not the best solution but it'll do for now.",Ribbit
note413_5,,,I guess it's both a blessing and a curse we haven't had to go through that many last-minute hibernations like this - if we had we might have come up with a better way to get the word out.,Ribbit
gate12_name,,,Forecasting Pool,Ribbit
gate12_1,,,A reflection pool you found on top of the forecasting building in Climate Control.,Ribbit
gate13_name,,,Caretaker Pool,Ribbit
gate13_1,,,A reflection pool you found near the caretaker's building in Climate Control.,Ribbit
gate14_name,,,Storage Pool,Ribbit
gate14_1,,,A reflection pool you found near the storage warehouses in Climate Control.,Ribbit
note501_name,,,Inspection,Ribbit
note501_date,"here the idea is to introduce the RXRA, not in a detailed capacity but to imply theyre a bunch of busybodies, also to imply that the reason a lot of bridges are 'broken' is because they are temporary, and used to form memory bridges only. its also to show that 7N frogs, while having no dream capabilities, can be shown the dream via a dream-affluent frog, albeit in a limited capacity",,255.02.03,Ribbit
note501_tooltip,,,A note left by one of the admin staff.,Ribbit
note501_1,,,"Had the pleasure of hosting an inspector from RXRA at the pond today, what a toad!",Ribbit
note501_2,,,They were making all sorts of fuss about the 'state' of the pond. I ask him what state and he points to some of the 'broken' bridges and ranted about the amount of funding we get.,Ribbit
note501_4,,,"I tried to explain our temporary bridge system and memory formation, but he just kept complaining about how old everything is and that we're supposed to be the pinnacle of modern technology.",Ribbit
note501_5,,,"In the end I just dragged him to one of the pools and showed him, shut him right up it did to see the dream core in all its glory!",Ribbit
note502_name,,,Memoryworks Access,Ribbit
note502_date,"this note is to introduce the memory works area, and it's purpose, making it clear that its a high security area where stuff cannot be talked about, as well as that no frog should directly talk to the council/rxra about any work done here",,255.06.04,Ribbit
note502_tooltip,,,An announcement left to the pond staff.,Ribbit
note502_1,,,I am thrilled to announce that the Memory Works region is now operational! Those working on dream-related research or any of the more sensitive projects will be relocated here.,Ribbit
note502_2,,,Please remember that all projects here are confidential and the entire area requires F7 level clearance.,Ribbit
note502_4,,,"You are not allowed to share any information to anyone else, friends and family included. Anyone found leaking information either intentionally or not will have their contract revoked at once.",Ribbit
note502_5,,,Any enquiries about this new region and it's work from either the High Council or RXRA operatives should be sent to me directly.,Ribbit
note502_6,,,Dumeril,Ribbit
note503_name,,,Annura's Journal #?,Ribbit
note503_date,"the next annura note, this time commenting on things progressing much worse to the point where annura needs to change tactics - the hibernators in climate control is where the player will find annura later. also a little note here on the ancient storm that caused the dark ages hundreds of years ago",,259.13.04,Ribbit
note503_tooltip,,,An entry from a caretaker's journal.,Ribbit
note503_1,,,"The storm is getting worse, and we still have so much more to do. This cold is like nothing I've ever experienced.",Ribbit
note503_2,,,I'm starting to think it might not be possible to get everyone to safety.,Ribbit
note503_4,,,We have some of those new prototype hibernator machines up in Climate Control so I'm going to take some of the staff there and put them to use.,Ribbit
note503_5,,,"It might be riskier but it'll mean less frogs to be respawned by Rahna, so I'm hoping that helps speed things up. She's putting a brave face on but I can see that she's been slowing down.",Ribbit
note504_name,,,Emergency Protocols #2,Ribbit
note504_date,"some more protocol information, this time talking about how the pondmother's powers work and that she can revert frogs back to frogspawn for storage while looking after their consiousness in the dream world",,253.11.02,Ribbit
note504_tooltip,,,An excerpt from a book on procedures.,Ribbit
note504_1,,,"...during a hibernation event, the Pondmother uses her power over both worlds to transfer the consciousnesses of frogs into frogspawn.",Ribbit
note504_2,,,"This 'respawning' process allows for easier storage of hibernating individuals, requiring less resources and making us much more resistant to detrimental environments.",Ribbit
note504_4,,,"Once the hibernation has ended, the frogspawn is rapidly grown back to adulthood ready for the individual to return to their body. However the side effects can lead to some temporary amnesia and nausea...",Ribbit
note504_5,,,,Ribbit
note505_name,,,History of the Ancients #?,Ribbit
note505_date,"some background here on the ancient civilisation, responsible for making a lot of the structures still around - they were wiped out by a big storm. key points here is showing the nobles had knowledge of this era and before (although from what the player learns later this is probably a lie too)",,253.08.10,Ribbit
note505_tooltip,,,An excerpt from a book on ancient history.,Ribbit
note505_1,,,"...we can only imagine the sorts of things the ancient frogs would have had access to, and the reality manipulating technology that they had mastery over.",Ribbit
note505_2,,,Perhaps one day we'll finally reach the incredible heights that they unfortunately fell from.,Ribbit
note505_4,,,"Not much is known about the severe storm that marked the end of their era, we can only be thankful for the few records kept by the nobles and the few surviving pondmother's during this time.",Ribbit
note506_5,,,"A lot of the research our modern scientists do today is to prevent such catastrophe from ever happening again, with studies into...",Ribbit
note506_name,,,Modern Democracy,Ribbit
note506_date,"this note is to cover the council and how it's organised, plus to show that the RXRA formed it and have the power to override it. it's also trying to show the pondmother's sit outside this political structure but doesnt specify why",,253.05.02,Ribbit
note506_tooltip,,,A excerpt from a book on pond politics.,Ribbit
note506_1,,,"...formed by the RXRA, the High Council is made up of 14 elected members, with two representatives for each of the 7 traits. Both councillors for each trait are responsible for the trait's castes, respective guilds, and the wellbeing of all its members.",Ribbit
note506_2,,,"Together the council works on matters regarding the whole population, while also bringing up specific issues from their own castes.",Ribbit
note506_4,,,"While the council votes on all matters together, with at least 1 vote needed from each pair to pass, these votes can be overruled by the RXRA committee.",Ribbit
note506_5,,,"This is not done lightly, but given the RXRA's natural abilities we can be assured in these vetoes being in the best interest of all frogkind.",Ribbit
note507_name,,,Urgent Notice,Ribbit
note507_date,"this is a note that would of been sent from the council to pond 7 after they hadn't herd anythin for a while, so it's a heads up of sorts that the salvage team are coming and another attempt at hopefully hearing from a survivor",,259.14.18,Ribbit
note507_tooltip,,,A letter sent by the high council.,Ribbit
note507_1,,,"As we have still not heard any responses from our previous letters, or through the Pondmother network, this is a final notice to say that we will be assuming the worst case scenario and sending a salvage team to investigate.",Ribbit
note507_2,,,,Ribbit
note507_4,,,If any caretakers get this message please let us know as soon as possible the situation at Pond 7 and the resources you require to resolve the hibernation issues you are having.,Ribbit
note507_5,,,"Otherwise the team should reach the pond on 260.03.01, and will try to make contact with the resident Pondmother on arrival.",Ribbit
note507_6,,,High Council,Ribbit
note508_name,,,Personnel File D,Ribbit
note508_date,"evidence of dendro not being who they say they are, plus drayto being listed as not working here",,Last Updated: 259.08.22,Ribbit
note508_tooltip,,,Some evidence that Dumeril is looking for.,Ribbit
note508_1,,,Active Staff:,Ribbit
note508_2,,,"Daemili (Pond 4), |Dahlii (Pond 1), |Dexdro (Pond 4), |Drayto (Pond 4), |Drema (Pond1), |Dumeril (Pond 7), Dutta (Pond 3)",Ribbit
note508_4,,,Deceased Staff:,Ribbit
note508_5,,,"Dayi (250.10.XX), |Debi (254.06.XX), |Dendro (253.03.XX), |Doha (248.12.XX), |Duma (255.11.XX)",Ribbit
note509_name,,,Avoiding Catastrophe,Ribbit
note509_date,"this note is to cover the shutdown procedure, the one that uses seals to permanently seal the pondmother - this note is trying to explain that fragmented memory is _fine_ in small amounts but needs to be managed, and if the pondmother's own memory starts fragmenting then it would be a disaster. also trying to imply here that the pondmother contains a copy of ALL memories for a given pond",,255.10.13,Ribbit
note509_tooltip,,,A note near an old prototype machine.,Ribbit
note509_1,,,"When we started the fragmentation research, we found some situations in which the dream was so corrupted by memory issues that it became fatal for any frogs connected nearby.",Ribbit
note509_2,,,"With a normal functioning system the fragments are managed and maintained easily enough, but it does rely heavily on the Pondmother's own memories as the 'source of truth'.",Ribbit
note509_4,,,If her original memories were to also start fragmenting it would infect the network via the other Pondmother's and lead to a catastrophic event for all of us.,Ribbit
note509_5,,,"I've devised a failsafe to seal a Pondmother in case of such an emergency. I'm not happy that it's come to this, but I'd rather not risk the disaster if it was to happen.",Ribbit
note510_name,,,Important Job,Ribbit
note510_date,"this is to reiterate that chauna has an important role in recovering old tech and repairing it, it's mentioned in the 'polite notice' too that theyre skilled in technology, and chauna themselves mentions they have an 'important job', but this note shows that the job also included keeping an eye out for anything dodgy because dumeril knew he'd probably be being watched by RXRA",,253.02.12,Ribbit
note510_tooltip,,,A letter sent by Dumeril.,Ribbit
note510_1,,,"Dearest Chauna,",Ribbit
note510_2,,,"I'm starting a new project, up in the northern pond. There's a lot of old technology here, stuff I've never seen in any of the other ponds.",Ribbit
note510_3,,,"I was hoping I might be able to poach your skills for a while, not only with the usual recovery/repair but also just generally to have some eyes in the skies.",Ribbit
note510_4,,,We'll be working on a lot of interesting projects and I imagine a certain group will be watching me very closely - it would be good to watch them back.,Ribbit
note510_5,,,I understand if you're still busy with the nesting season but if you're free I'd love to have you here. I've set a place aside specially.,Ribbit
note510_6,,,"Yours faithfully, Dumeril",Ribbit
gate7_name,,,Hibernation Pool,Ribbit
gate7_1,,,A reflection pool you found on top of the hibernation center in the Central Junction.,Ribbit
gate8_name,,,Archive Pool,Ribbit
gate8_1,,,A reflection pool you found near the record keeping archive of the Central Junction.,Ribbit
note601_name,,,Dimension Connections,Ribbit
note601_date,this note covers the in-game mechanics of the dream crates and talks a bit more fluff about how the pondmothers and the waking/dream world connection works in both dimensions,,255.12.01,Ribbit
note601_tooltip,,,A note left by a dream researcher.,Ribbit
note601_1,,,"We've had some breakthroughs with the dream crates, thanks to Rahna herself actually!",Ribbit
note601_2,,,"Usually Pondmother's keep to themselves, but ours has been very interested in the work we're doing here and has been showing us some techniques that make up her own abilities in maintaining things through both worlds.",Ribbit
note601_4,,,"From this sprouted a couple different paths, some quantum work around maintaining an object in both dimensions, and some dimension work around moving stuff in physical space using the dream.",Ribbit
note601_5,,,"Both only work when within a reasonable distance from a Pondmother to sustain them though, so pond-to-pond distance might be out of reach.",Ribbit
note602_name,,,Dream Fragmentation,Ribbit
note602_date,"this note is to cover what degragmentation is and how it forms, which is either through lots of frogs active in the dream so memories cross over, or due to frogs forgoetting stuff or leaving the region (taking their memories with them). GREEN EDIT: should be 'fragmentation' not 'defragmentation', and make clear its the memories that are inconsistent",,255.09.12,Ribbit
note602_tooltip,,,A note left by a scientist working here.,Ribbit
note602_1,,,"As we used the torporeal realm more and more for transport and getting around using the gateways, we started to notice some, let's say 'inconsistencies' within the dreaming world.",Ribbit
note602_2,,,"At best, slightly modified memories - at worst, entire pieces of the world missing, with nasty consequences if you were to... fall in.",Ribbit
note602_4,,,"This fragmentation seems to have two main causes, one being inconsistencies between the memories of the frogs inhabiting the dream concurrently, and the other being when frogs leave the vicinity of this specific dream instance, taking their memories with them.",Ribbit
note602_5,,,We're working with Rahna on ways we can restore these lost memories.,Ribbit
note603_name,changed name,,Dumeril's Findings,Ribbit
note603_date,"this note is to show that dumeril and his team are theorising that nobility is not actually nobility but some sort of dream affinity, and that the system in place has it the wrong way round",,258.05.02,Ribbit
note603_tooltip,,,An conclusion from a scientist's research.,Ribbit
note603_1,,,"We've spent years now digging into the nobility trait and the abilities it manifest, and I fear my initial theories were correct.",Ribbit
note603_2,,,"There is no tangible, measurable quality that links the nobility trait to any sort of inherent eliteness or superiority that the RXRA have always claimed.",Ribbit
note603_4,,,The only quantity we can measure is inversed - 1N frogs consistently have the highest dream affinity while the nobles are renowned for their lack of it.,Ribbit
note603_5,,,I've considered every possibility but Froccam's Razor tells me that the answer is the simplest one - the trait has been flipped.,Ribbit
note604_name,,,Old Inconsistencies,Ribbit
note604_date,"this note is to explain some of the 'hints' that the researchers found that led them to theorising about nobility being wrong, namely a lot of relics and systems in the dream world that required 1N frogs to activate properly",,255.11.21,Ribbit
note604_tooltip,,,Some thoughts from a dream researcher.,Ribbit
note604_1,,,"The more time we spend working on the relics here in the dream and the nexus, the more things don't really add up with nobility.",Ribbit
note604_2,,,"The locking mechanism for the pond is not only past a pool that uses 1N, but has an activation code also using it.",Ribbit
note604_4,,,"There's also several pillars around here for dream variants, and none of them max out the trait.",Ribbit
